,Age,SkinType,SkinConcerns,SkinTyone,Anti-Acne
240402,35-44,Combination,Acne,Porcelain,"Lactic Acid,Soybean,Oat,Evening Primrose,Arnica Montana,Arnica"
240403,55-120,Combination,Acne,Fair,"Lactic Acid,Soybean,Oat,Evening Primrose,Arnica Montana,Arnica"
240405,45-54,Combination,Aging,Tan,"Lactic Acid,Soybean,Oat,Evening Primrose,Arnica Montana,Arnica"
240407,35-44,Combination,Acne,Fair,"Lactic Acid,Soybean,Oat,Evening Primrose,Arnica Montana,Arnica"
240408,25-34,Oily,Acne,Light,"Lactic Acid,Soybean,Oat,Evening Primrose,Arnica Montana,Arnica"
240413,18-24,Dry,Redness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240417,25-34,Dry,Sensitivity,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240419,18-24,Oily,Pores,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240423,18-24,Dry,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240427,18-24,Normal,Sensitivity,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240432,25-34,Normal,Blackheads,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240434,18-24,Normal,Cellulite,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240437,18-24,Dry,Dullness,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240441,25-34,Dry,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240443,13-17,Combination,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240446,35-44,Oily,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240449,25-34,Oily,Puffiness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240450,18-24,Combination,Dullness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240453,25-34,Combination,Pores,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240454,25-34,Combination,Cellulite,Dark,"Lactic Acid,Salicylic Acid,Honeysuckle"
240455,25-34,Oily,Dark circles,Dark,"Lactic Acid,Salicylic Acid,Honeysuckle"
240456,18-24,Combination,Sensitivity,Ebony,"Lactic Acid,Salicylic Acid,Honeysuckle"
240459,13-17,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240461,25-34,Normal,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240467,25-34,Dry,Dark circles,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240468,18-24,Dry,Dullness,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240469,35-44,Combination,Redness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240470,18-24,Dry,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240473,13-17,Combination,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240476,25-34,Oily,Dullness,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240478,13-17,Combination,Sun damage,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240484,18-24,Combination,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240488,18-24,Combination,Dark circles,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240498,25-34,Combination,Dullness,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240499,25-34,Dry,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240500,55-120,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240501,18-24,Normal,Acne,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240503,55-120,Combination,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240504,18-24,Dry,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240505,55-120,Dry,Dullness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240506,13-17,Combination,Redness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240507,13-17,Normal,Aging,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240518,18-24,Oily,Acne,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240522,18-24,Oily,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240533,13-17,Dry,Acne,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240534,18-24,Combination,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240538,25-34,Dry,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240541,18-24,Oily,Acne,Ebony,"Lactic Acid,Salicylic Acid,Honeysuckle"
240545,25-34,Oily,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240552,45-54,Oily,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240555,25-34,Combination,Sensitivity,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240558,25-34,Combination,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240562,18-24,Normal,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240565,55-120,Dry,Sensitivity,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240566,25-34,Combination,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240569,18-24,Dry,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240575,55-120,Oily,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240583,25-34,Normal,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240596,18-24,Normal,Dullness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240600,25-34,Combination,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240603,25-34,Combination,Blackheads,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240604,25-34,Dry,Blackheads,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240611,18-24,Dry,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240615,35-44,Dry,Redness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240622,25-34,Dry,Acne,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240623,18-24,Normal,Acne,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240627,13-17,Oily,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240631,35-44,Combination,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240635,18-24,Normal,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240639,35-44,Normal,Acne,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240642,25-34,Combination,Redness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240643,35-44,Combination,Dullness,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240644,18-24,Combination,Blackheads,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240645,18-24,Dry,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240647,18-24,Normal,Aging,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240651,13-17,Combination,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240652,25-34,Combination,Dark circles,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240656,25-34,Dry,Blackheads,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240660,25-34,Dry,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240665,18-24,Dry,Blackheads,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240667,18-24,Normal,Dark circles,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240672,18-24,Normal,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240676,35-44,Combination,Sun damage,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240684,18-24,Combination,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240685,25-34,Dry,Redness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240689,18-24,Dry,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240697,25-34,Combination,Blackheads,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240698,25-34,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240707,18-24,Normal,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240708,18-24,Combination,Cuticles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240709,25-34,Oily,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240721,25-34,Dry,Sun damage,Dark,"Lactic Acid,Salicylic Acid,Honeysuckle"
240723,25-34,Oily,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240730,18-24,Combination,Sensitivity,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240735,35-44,Combination,Dullness,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240740,13-17,Dry,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240744,35-44,Normal,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240745,35-44,Normal,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240754,25-34,Dry,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240760,25-34,Dry,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240761,55-120,Dry,Acne,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240767,25-34,Dry,Cuticles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240768,25-34,Dry,Blackheads,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240774,25-34,Dry,Redness,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240775,25-34,Normal,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240776,55-120,Dry,Aging,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240778,25-34,Normal,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240780,18-24,Oily,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240783,45-54,Dry,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240785,35-44,Normal,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240786,45-54,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240787,25-34,Normal,Dark circles,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240788,25-34,Normal,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240791,18-24,Normal,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240792,25-34,Normal,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240794,25-34,Oily,Aging,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240795,13-17,Oily,Acne,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240803,18-24,Dry,Dark circles,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240812,18-24,Dry,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240814,13-17,Combination,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240815,18-24,Normal,Cellulite,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240822,18-24,Oily,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240824,25-34,Combination,Dullness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240827,55-120,Dry,Dullness,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240828,25-34,Normal,Aging,Dark,"Lactic Acid,Salicylic Acid,Honeysuckle"
240840,25-34,Combination,Pores,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240846,25-34,Normal,Dullness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240847,18-24,Combination,Sensitivity,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240853,18-24,Combination,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240859,55-120,Dry,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240863,25-34,Normal,Sensitivity,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240867,25-34,Dry,Acne,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240871,35-44,Combination,Blackheads,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240885,55-120,Combination,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240886,25-34,Oily,Sensitivity,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240893,18-24,Dry,Sensitivity,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240894,25-34,Combination,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240900,18-24,Dry,Redness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240903,18-24,Dry,Sensitivity,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240909,18-24,Combination,Sensitivity,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240912,13-17,Dry,Aging,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240915,25-34,Oily,Acne,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240916,13-17,Oily,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240921,13-17,Combination,Sun damage,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240925,25-34,Combination,Dullness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240926,18-24,Combination,Aging,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240931,35-44,Normal,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240932,25-34,Dry,Dark circles,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240939,25-34,Dry,Cellulite,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240940,25-34,Oily,Dark circles,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240943,13-17,Normal,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240945,25-34,Normal,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240949,25-34,Dry,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240952,18-24,Normal,Calluses,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240955,18-24,Normal,Blackheads,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
240956,55-120,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240959,45-54,Combination,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240970,18-24,Oily,Blackheads,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240971,13-17,Dry,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240973,18-24,Normal,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
240975,35-44,Combination,Sensitivity,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240977,25-34,Normal,Pores,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
240982,35-44,Dry,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240986,18-24,Normal,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
240988,18-24,Combination,Redness,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
240992,25-34,Combination,Blackheads,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
240997,55-120,Combination,Dullness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
240999,18-24,Dry,Cellulite,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241004,25-34,Combination,Sensitivity,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241009,18-24,Normal,Redness,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241013,25-34,Dry,Sensitivity,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241014,35-44,Dry,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241022,18-24,Oily,Aging,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241028,18-24,Combination,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241029,25-34,Oily,Cellulite,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241035,25-34,Dry,Cellulite,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241036,13-17,Combination,Blackheads,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241042,25-34,Combination,Stretch marks,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241043,55-120,Dry,Aging,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241048,25-34,Combination,Cellulite,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241051,18-24,Normal,Blackheads,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241056,13-17,Combination,Acne,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241090,35-44,Combination,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241094,25-34,Dry,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241095,25-34,Normal,Sensitivity,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241096,25-34,Dry,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241098,13-17,Combination,Sensitivity,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241102,25-34,Combination,Calluses,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241111,55-120,Combination,Acne,Dark,"Lactic Acid,Salicylic Acid,Honeysuckle"
241122,18-24,Combination,Redness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241123,55-120,Normal,Acne,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241137,25-34,Combination,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241141,13-17,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241150,13-17,Combination,Sensitivity,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241154,25-34,Combination,Cellulite,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241157,55-120,Combination,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241158,55-120,Normal,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241168,18-24,Combination,Aging,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241181,55-120,Normal,Dullness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241182,25-34,Oily,Aging,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241191,25-34,Dry,Sensitivity,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241200,18-24,Normal,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241206,13-17,Dry,Pores,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241207,18-24,Normal,Sensitivity,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241216,25-34,Oily,Redness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241217,55-120,Oily,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241219,18-24,Oily,Blackheads,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241241,55-120,Oily,Acne,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241246,18-24,Dry,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241250,18-24,Normal,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241252,35-44,Normal,Acne,Dark,"Lactic Acid,Salicylic Acid,Honeysuckle"
241254,13-17,Oily,Acne,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241257,13-17,Combination,Dark circles,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241259,13-17,Combination,Aging,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241267,13-17,Combination,Dullness,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241278,13-17,Oily,Sensitivity,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241280,18-24,Combination,Dark circles,Ebony,"Lactic Acid,Salicylic Acid,Honeysuckle"
241287,55-120,Dry,Acne,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241288,13-17,Combination,Acne,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
241290,55-120,Combination,Aging,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241292,13-17,Oily,Acne,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241302,25-34,Dry,Sensitivity,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241305,13-17,Dry,Acne,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241312,25-34,Dry,Dullness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241313,55-120,Combination,Dark circles,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241317,13-17,Combination,Aging,Light,"Lactic Acid,Salicylic Acid,Honeysuckle"
241318,18-24,Dry,Sensitivity,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
241332,13-17,Combination,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241334,25-34,Combination,Dullness,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241357,13-17,Dry,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241378,18-24,Combination,Blackheads,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
241379,55-120,Combination,Acne,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
241386,45-54,Normal,Dark circles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241393,13-17,Normal,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241414,18-24,Oily,Cuticles,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241421,25-34,Combination,Redness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241425,25-34,Combination,Sensitivity,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241426,18-24,Combination,Redness,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241431,35-44,Oily,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241434,18-24,Combination,Sun damage,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241469,55-120,Combination,Blackheads,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241480,18-24,Oily,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241486,25-34,Normal,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241490,18-24,Dry,Sensitivity,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241491,18-24,Dry,Dark circles,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241492,18-24,Oily,Dullness,Ebony,"Lactic Acid,Salicylic Acid,Honeysuckle"
241496,35-44,Normal,Cellulite,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
241497,35-44,Oily,Aging,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241501,45-54,Oily,Acne,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241507,18-24,Normal,Redness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241510,18-24,Combination,Blackheads,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241511,18-24,Combination,Dullness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241513,13-17,Combination,Blackheads,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241517,18-24,Normal,Aging,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241533,25-34,Combination,Sensitivity,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241534,35-44,Dry,Dullness,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241541,45-54,Combination,Blackheads,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241547,45-54,Normal,Aging,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241550,55-120,Normal,Acne,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241554,13-17,Combination,Dark circles,Porcelain,"Lactic Acid,Salicylic Acid,Honeysuckle"
241558,13-17,Oily,Blackheads,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241569,25-34,Dry,Dullness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241575,18-24,Oily,Sensitivity,Deep,"Lactic Acid,Salicylic Acid,Honeysuckle"
241577,45-54,Dry,Dark circles,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241578,55-120,Normal,Aging,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241579,35-44,Combination,Dark circles,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241589,13-17,Dry,Dullness,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241596,35-44,Combination,Dullness,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241615,25-34,Normal,Cellulite,Fair,"Lactic Acid,Salicylic Acid,Honeysuckle"
241622,13-17,Combination,Blackheads,Tan,"Lactic Acid,Salicylic Acid,Honeysuckle"
241628,55-120,Combination,Uneven skin tones,Medium,"Lactic Acid,Salicylic Acid,Honeysuckle"
241631,13-17,Combination,Dullness,Olive,"Lactic Acid,Salicylic Acid,Honeysuckle"
